item_id,title,description,url,brand,seller_name,image_url,availability,price,is_eligible_search,condition,accepts_returns,return_deadline_in_days,return_policy,target_countries,store_country,product_category,is_ads_eligible
TO000003811,African Tourmaline 0.27 Carat,African Tourmaline 0.27 Carat,https://www.preciouscarats.com/products/african-tourmaline-0-27-carat-to000003811?variant=62135821566322&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_b76f5c4c-6fb7-4705-a6b2-be339d3caa4d.png?v=1785450989,in_stock,800.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003840,African Tourmaline 5.9 Carat,African Tourmaline 5.9 Carat,https://www.preciouscarats.com/products/african-tourmaline-5-9-carat-to000003840?variant=62135818453362&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_ac5a1724-ec97-426d-9551-45d84667ca03.png?v=1785450800,in_stock,7100.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003828,African Tourmaline 5.12 Carat,African Tourmaline 5.12 Carat,https://www.preciouscarats.com/products/african-tourmaline-5-12-carat-to000003828?variant=62135817535858&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_8f0837a8-a5b2-4ed9-90a6-824eb5bf0a6b.png?v=1785450655,in_stock,6150.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003834,African Tourmaline 3.94 Carat,African Tourmaline 3.94 Carat,https://www.preciouscarats.com/products/african-tourmaline-3-94-carat-to000003834?variant=62135817470322&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_987d8e01-760a-4adf-855f-741cee1c84b6.png?v=1785450612,in_stock,4750.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003826,African Tourmaline 6.92 Carat,African Tourmaline 6.92 Carat,https://www.preciouscarats.com/products/african-tourmaline-6-92-carat-to000003826?variant=62135817044338&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_fdb16282-ae44-4f0b-8f67-19e9c2681fa2.png?v=1785450583,in_stock,8300.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003825,African Tourmaline 6.17 Carat,African Tourmaline 6.17 Carat,https://www.preciouscarats.com/products/african-tourmaline-6-17-carat-to000003825?variant=62135816782194&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_2a5c7630-c75f-4d00-a771-7186b13b300e.png?v=1785450539,in_stock,7400.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003815,African Tourmaline 0.35 Carat,African Tourmaline 0.35 Carat,https://www.preciouscarats.com/products/african-tourmaline-0-35-carat-to000003815?variant=62135816716658&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_a187d4c9-2059-49f6-8276-8813de40bc74.png?v=1785450501,in_stock,1050.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003814,African Tourmaline 0.27 Carat,African Tourmaline 0.27 Carat,https://www.preciouscarats.com/products/african-tourmaline-0-27-carat-to000003814?variant=62135814357362&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_269333a2-4906-42ea-9afd-dcaf4821af41.png?v=1785450461,in_stock,800.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003817,African Tourmaline 0.31 Carat,African Tourmaline 0.31 Carat,https://www.preciouscarats.com/products/african-tourmaline-0-31-carat-to000003817?variant=62135813734770&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_2ec7b07d-3333-449e-b0de-fcbb6ae86f53.png?v=1785450423,in_stock,950.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003813,African Tourmaline 0.29 Carat,African Tourmaline 0.29 Carat,https://www.preciouscarats.com/products/african-tourmaline-0-29-carat-to000003813?variant=62135812292978&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_73cb1975-7da3-4dc1-92e9-9d4bbdd60beb.png?v=1785450383,in_stock,850.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003812,African Watermelon Tourmaline 0.33 Carat,African Watermelon Tourmaline 0.33 Carat,https://www.preciouscarats.com/products/african-watermelon-tourmaline-0-33-carat-to000003812?variant=62135811670386&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_4b2c07c0-c847-4212-ac8e-3bc6117f4fb9.png?v=1785450348,in_stock,1000.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003810,African Tourmaline 0.61 Carat,African Tourmaline 0.61 Carat,https://www.preciouscarats.com/products/african-tourmaline-0-61-carat-to000003810?variant=62135811637618&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_ea24d42d-8a89-4dec-be04-1b85d57c6245.png?v=1785450310,in_stock,1850.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003839,African Tourmaline 4.31 Carat,African Tourmaline 4.31 Carat,https://www.preciouscarats.com/products/african-tourmaline-4-31-carat-to000003839?variant=62135799546226&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_451a5632-0b7c-4470-8511-ba422d17e95c.png?v=1785447900,in_stock,5200.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003845,African Tourmaline 8.6 Carat,African Tourmaline 8.6 Carat,https://www.preciouscarats.com/products/african-tourmaline-8-6-carat-to000003845?variant=62135792402802&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_d0462f57-e2f0-4690-8af6-92d0fa7af659.png?v=1785446963,in_stock,10350.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003836,African Tourmaline 7.79 Carat,African Tourmaline 7.79 Carat,https://www.preciouscarats.com/products/african-tourmaline-7-79-carat-to000003836?variant=62135792337266&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_14f8982c-f3eb-4990-98ca-95d230b287e9.png?v=1785446925,in_stock,9350.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003841,African Tourmaline 7.96 Carat,African Tourmaline 7.96 Carat,https://www.preciouscarats.com/products/african-tourmaline-7-96-carat-to000003841?variant=62135792107890&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_816a1e7d-8a0d-43da-83ba-27e59c6570ce.png?v=1785446888,in_stock,9600.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003824,African Tourmaline 6.94 Carat,African Tourmaline 6.94 Carat,https://www.preciouscarats.com/products/african-tourmaline-6-94-carat-to000003824?variant=62135791878514&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_9928a424-c5ce-4a0c-b34f-bb37fa7d4eaf.png?v=1785446847,in_stock,8350.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003818,African Tourmaline 0.9 Carat,African Tourmaline 0.9 Carat,https://www.preciouscarats.com/products/african-tourmaline-0-9-carat-to000003818?variant=62135791747442&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_04e0fa63-e0b3-4445-9792-df2776cb2c61.png?v=1785446808,in_stock,2700.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000005174,African Turmali 0.72 Carats,African Turmali 0.72 Carats,https://www.preciouscarats.com/products/african-turmali-0-72-carats-to000005174?variant=62135791223154&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_40dec319-2391-4e13-b600-30c076972bb6.png?v=1785446673,in_stock,3600.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000005183,African Turmali 0.8 Carats,African Turmali 0.8 Carats,https://www.preciouscarats.com/products/african-turmali-0-8-carats-to000005183?variant=62135791026546&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_d3161208-3d7c-447e-9eea-65a6583c668a.png?v=1785446629,in_stock,4000.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000005179,African Turmali 1.21 Carats,African Turmali 1.21 Carats,https://www.preciouscarats.com/products/african-turmali-1-21-carats-to000005179?variant=62135789977970&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_565cc69a-9a56-43ee-8f60-83a9dc350d27.png?v=1785446605,in_stock,6050.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000005182,African Turmali 1.01 Carats,African Turmali 1.01 Carats,https://www.preciouscarats.com/products/african-turmali-1-01-carats-to000005182?variant=62135789551986&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_803cc9ac-3a90-478e-83d3-52182d1583a3.png?v=1785446584,in_stock,5050.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000005181,African Turmali 0.67 Carats,African Turmali 0.67 Carats,https://www.preciouscarats.com/products/african-turmali-0-67-carats-to000005181?variant=62135788831090&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_82607363-b9fd-4a7f-bfca-4b1fe10d6ec9.png?v=1785446531,in_stock,3350.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000005137,Rubellite Turmali 0.98 Carats,Rubellite Turmali 0.98 Carats,https://www.preciouscarats.com/products/rubellite-turmali-0-98-carats-to000005137?variant=62135787946354&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_f228a0f2-89aa-4099-aa33-8310c14da216.png?v=1785446501,in_stock,14750.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000003838,African Tourmaline 4.42 Carat,African Tourmaline 4.42 Carat,https://www.preciouscarats.com/products/african-tourmaline-4-42-carat-to000003838?variant=62135787913586&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_d677a479-2a11-43d1-933c-b4392f33ac30.png?v=1785446486,in_stock,5300.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004729,Srilankan Yellow Sapphire 4.12 Carat,Srilankan Yellow Sapphire 4.12 Carat,https://www.preciouscarats.com/products/srilankan-yellow-sapphire-4-12-carat-ys000004729?variant=62135787782514&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_afa7839c-86a2-4648-aec8-fc001b19ed19.png?v=1785446447,in_stock,57800.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000005131,Budh Ratna Colour 1.24 Carats Turmali,Budh Ratna Colour 1.24 Carats Turmali,https://www.preciouscarats.com/products/budh-ratna-colour-1-24-carats-turmali-to000005131?variant=62135787749746&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_f30fd3a9-64eb-4624-8e86-50427a2296c3.png?v=1785446449,in_stock,12450.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000005163,African Turmali 0.83 Carats,African Turmali 0.83 Carats,https://www.preciouscarats.com/products/african-turmali-0-83-carats-to000005163?variant=62135787520370&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_4da94318-b69b-4070-acec-6ae382c6c18d.png?v=1785446399,in_stock,8300.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
TO000005165,African Turmali 0.94 Carats,African Turmali 0.94 Carats,https://www.preciouscarats.com/products/african-turmali-0-94-carats-to000005165?variant=62135786799474&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_637e8ccd-34ad-4367-87d7-fcdd23321bb7.png?v=1785446349,in_stock,9400.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004408,Thailand Pukhraj 14.01 Carat,Thailand Pukhraj 14.01 Carat,https://www.preciouscarats.com/products/thailand-pukhraj-14-01-carat-ys000004408?variant=62135786504562&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_2f25fcef-a2e7-4e8b-b404-d8120d50b7c5.png?v=1785446289,in_stock,568800.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004613,Srilankan Pukhraj 4.17 Carat,Srilankan Pukhraj 4.17 Carat,https://www.preciouscarats.com/products/srilankan-pukhraj-4-17-carat-ys000004613?variant=62135786275186&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_88373888-da36-41ea-8174-9ae7b8ec92b2.png?v=1785446254,in_stock,55200.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004611,Srilankan Pukhraj 4.22 Carat,Srilankan Pukhraj 4.22 Carat,https://www.preciouscarats.com/products/srilankan-pukhraj-4-22-carat-ys000004611?variant=62135782834546&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_16b9c995-3ce1-436e-9494-14c897a03950.png?v=1785446084,in_stock,52900.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004609,Srilankan Pukhraj 4.16 Carat,Srilankan Pukhraj 4.16 Carat,https://www.preciouscarats.com/products/srilankan-pukhraj-4-16-carat-ys000004609?variant=62135781949810&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_d0c16e8d-cc8f-48a5-95a3-5629484fb7d4.png?v=1785446046,in_stock,62550.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004598,Srilankan Yellow Sapphire 4.19 Carat,Srilankan Yellow Sapphire 4.19 Carat,https://www.preciouscarats.com/products/srilankan-yellow-sapphire-4-19-carat-ys000004598?variant=62135781523826&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_88a4792d-1dfe-4ce8-84c8-e8db74ee8858.png?v=1785446007,in_stock,56700.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004578,Srilankan Yellow Sapphire 3.73 Carat,Srilankan Yellow Sapphire 3.73 Carat,https://www.preciouscarats.com/products/srilankan-yellow-sapphire-3-73-carat-ys000004578?variant=62135781491058&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_b515ccee-ed0f-4abc-83d8-c6f75bc9b946.png?v=1785445957,in_stock,56100.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000002849,Burma Yellow Sapphire 13.75 Carat,Burma Yellow Sapphire 13.75 Carat,https://www.preciouscarats.com/products/burma-yellow-sapphire-13-75-carat-ys000002849?variant=62135685775730&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_59cf3284-8b27-46d8-a158-8b5ab0cedf98.png?v=1785440353,in_stock,52400.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000002758,Srilankan Yellow Sapphire guru ratan 9.11 Carat,Srilankan Yellow Sapphire guru ratan 9.11 Carat,https://www.preciouscarats.com/products/srilankan-yellow-sapphire-guru-ratan-9-11-carat-ys000002758?variant=62135683711346&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_b62740d0-0508-499d-821c-336607fb38b9.png?v=1785440311,in_stock,50250.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004570,Srilankan Yellow Sapphire 4.22 Carat,Srilankan Yellow Sapphire 4.22 Carat,https://www.preciouscarats.com/products/srilankan-yellow-sapphire-4-22-carat-ys000004570?variant=62135680794994&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_982d4bfc-ca73-4214-88f3-4936c0ea0ca7.png?v=1785440193,in_stock,52900.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004530,Srilankan Pukhraj 2.97 Carat,Srilankan Pukhraj 2.97 Carat,https://www.preciouscarats.com/products/srilankan-pukhraj-2-97-carat-ys000004530?variant=62135679943026&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_5515bcf6-d1fb-4723-8b5c-1f9bca65ac4f.png?v=1785440151,in_stock,208400.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004524,Srilankan Guru Ratna 4.81 Carat,Srilankan Guru Ratna 4.81 Carat,https://www.preciouscarats.com/products/srilankan-guru-ratna-4-81-carat-ys000004524?variant=62135672078706&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_a5d5ddc5-eab1-4e11-83d4-a798551a55fa.png?v=1785439822,in_stock,67500.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
PE000005437,Fresh Water Pearl 8mm Strand,Fresh Water Pearl 8mm Strand,https://www.preciouscarats.com/products/fresh-water-pearl-8mm-strand-pe000005437?variant=62135652122994&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/DSC00031.jpg?v=1787202336,in_stock,10500.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000004405,Thailand Pukhraj 12.99 Carat,Thailand Pukhraj 12.99 Carat,https://www.preciouscarats.com/products/thailand-pukhraj-12-99-carat-ys000004405?variant=62129890820466&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_2dfeb495-9d3b-4bb7-9517-fcaeb91bb5c3.png?v=1785369677,in_stock,527400.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000005071,Pukhraj 9.08 Carat,Pukhraj 9.08 Carat,https://www.preciouscarats.com/products/pukhraj-9-08-carat-ys000005071?variant=62129886691698&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_9c078ca9-d42b-4150-abf7-30612eec67fd.png?v=1785369634,in_stock,32750.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000002698,Yellow Sapphire guru ratan 7.26 Carat,Yellow Sapphire guru ratan 7.26 Carat,https://www.preciouscarats.com/products/yellow-sapphire-guru-ratan-7-26-carat-ys000002698?variant=62129869422962&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_df3d269f-3a01-43f0-bce4-f37233135548.png?v=1785369111,in_stock,18200.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000002697,Yellow Sapphire 7.55 Carat,Yellow Sapphire 7.55 Carat,https://www.preciouscarats.com/products/yellow-sapphire-7-55-carat-ys000002697?variant=62129867260274&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_49eb9632-1e65-4425-b056-f4a362a29507.png?v=1785369069,in_stock,16650.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000002690,Yellow Sapphire 8.56 Carat,Yellow Sapphire 8.56 Carat,https://www.preciouscarats.com/products/yellow-sapphire-8-56-carat-ys000002690?variant=62129866735986&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_a2c67cbe-701f-487c-b26c-b4bcb2a890dd.png?v=1785369052,in_stock,15450.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000002692,Yellow Sapphire 10.25 Carat,Yellow Sapphire 10.25 Carat,https://www.preciouscarats.com/products/yellow-sapphire-10-25-carat-ys000002692?variant=62129866113394&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_0d9ce019-57a2-40d1-9f31-0459c839d8a5.png?v=1785369024,in_stock,18500.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000002687,Yellow Sapphire 7.01 Carat,Yellow Sapphire 7.01 Carat,https://www.preciouscarats.com/products/yellow-sapphire-7-01-carat-ys000002687?variant=62129864868210&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_d8dbe492-22ce-4421-b7ae-8baf59be72b6.png?v=1785368957,in_stock,15450.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000002677,Pushparagam 7.24 Carat,Pushparagam 7.24 Carat,https://www.preciouscarats.com/products/pushparagam-7-24-carat-ys000002677?variant=62129862050162&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_1dd65aba-912c-4888-bf9d-ad00e04e9548.png?v=1785368863,in_stock,23200.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001384,Pushparagam 6.68 Carat,Pushparagam 6.68 Carat,https://www.preciouscarats.com/products/pushparagam-6-68-carat-ys000001384?variant=62129860051314&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_71ccad0b-b9a2-4cd4-a63d-03886b1c1d49.png?v=1785368775,in_stock,18750.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001381,Yellow Sapphire 8.33 Carat,Yellow Sapphire 8.33 Carat,https://www.preciouscarats.com/products/yellow-sapphire-8-33-carat-ys000001381?variant=62129856741746&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_9b2788a4-31b1-4283-b80b-edb50adf16c6.png?v=1785368729,in_stock,15850.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001380,Yellow Sapphire guru ratan 6.31 Carat,Yellow Sapphire guru ratan 6.31 Carat,https://www.preciouscarats.com/products/yellow-sapphire-guru-ratan-6-31-carat-ys000001380?variant=62129760403826&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_49f78c7b-5814-4f34-a553-1f02c608ee67.png?v=1785365221,in_stock,25300.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
YS000001369,Pukhraj 7.61 Carat,Pukhraj 7.61 Carat,https://www.preciouscarats.com/products/pukhraj-7-61-carat-ys000001369?variant=62129730847090&utm_source=openai&utm_medium=product_feed,Precious Carats,Precious Carats,https://cdn.shopify.com/s/files/1/0969/5848/0754/files/download_763eb328-84de-499c-9f54-4ac00d41033a.png?v=1785362792,in_stock,16800.00 INR,true,new,true,10,https://www.preciouscarats.com/pages/returns-and-exchange-policies,IN,IN,Apparel & Accessories > Jewelry,true
